"","year","US_State","department_name","total_crime_count","total_crime_per_100k","crime_type","counts","counts_per_100k"
"4296",1977,"California","Sacramento, Calif.",2915,1099.08754995852,"aggressive_assault",1393,525.224342055652
"4297",1977,"California","San Diego",4414,559.71119206818,"aggressive_assault",1585,200.983742507491
"4298",1977,"California","San Francisco",9367,1384.37095880288,"aggressive_assault",3208,474.117864400517
"4299",1977,"California","San Jose",2670,469.819796833731,"aggressive_assault",1276,224.528112644135
"4300",1978,"California","Fresno, Calif.",1997,1025.2908499081,"aggressive_assault",739,379.414090176307
"4301",1978,"California","Long Beach, Calif.",3688,1071.61328939951,"aggressive_assault",1244,361.466087856018
"4302",1978,"California","Los Angeles",36797,1320.05990977659,"aggressive_assault",16574,594.577627106483
"4303",1978,"California","Los Angeles County, Calif.",10766,1106.85818212474,"aggressive_assault",7062,726.047973450208
"4304",1978,"California","Oakland, Calif.",5374,1639.63436214745,"aggressive_assault",2152,656.585996900133
"4305",1978,"California","Sacramento, Calif.",3198,1223.10825540703,"aggressive_assault",1337,511.34951140688
"4306",1978,"California","San Diego",4520,566.91830983089,"aggressive_assault",1606,201.431594156728
"4307",1978,"California","San Francisco",10509,1595.63080483017,"aggressive_assault",3299,500.902657258989
"4308",1978,"California","San Jose",2755,468.839609203892,"aggressive_assault",1189,202.341305024837
"4309",1979,"California","Fresno, Calif.",1976,1014.11862519182,"aggressive_assault",776,398.257111917434
"4310",1979,"California","Long Beach, Calif.",3990,1142.74912790198,"aggressive_assault",1373,393.23171744597
"4311",1979,"California","Los Angeles",43372,1514.69645304273,"aggressive_assault",19624,685.336235232652
"4312",1979,"California","Los Angeles County, Calif.",11529,1264.33327776949,"aggressive_assault",7141,783.121167191599
"4313",1979,"California","Oakland, Calif.",6064,1759.28236133757,"aggressive_assault",2513,729.069355877523
"4314",1979,"California","Sacramento, Calif.",3212,1170.98067808968,"aggressive_assault",1309,477.214728399563
"4315",1979,"California","San Diego",5436,655.47519540058,"aggressive_assault",2125,256.23340511888
"4316",1979,"California","San Francisco",11041,1674.96996249863,"aggressive_assault",3571,541.736956442589
"4317",1979,"California","San Jose",3236,534.882221777773,"aggressive_assault",1427,235.87049767518
"4318",1980,"California","Fresno, Calif.",2369,1099.83472302178,"aggressive_assault",895,415.513751415997
"4319",1980,"California","Long Beach, Calif.",4634,1298.38108633646,"aggressive_assault",1483,415.515569925975
"4320",1980,"California","Los Angeles",51447,1742.48292385702,"aggressive_assault",21987,744.688165429358
"4321",1980,"California","Los Angeles County, Calif.",12593,1234.47350337365,"aggressive_assault",7732,757.956732159539
"4322",1980,"California","Oakland, Calif.",7536,2224.83991249435,"aggressive_assault",2722,803.611231662637
"4323",1980,"California","Sacramento, Calif.",3221,1173.20531639391,"aggressive_assault",1355,493.540268150808
"4324",1980,"California","San Diego",6189,707.45496818796,"aggressive_assault",2738,312.976523331497
"4325",1980,"California","San Francisco",12710,1885.33709115182,"aggressive_assault",4314,639.916932433435
"4326",1980,"California","San Jose",3788,603.082919125116,"aggressive_assault",1533,244.067084218269
"4327",1981,"California","Fresno, Calif.",2158,975.900944697439,"aggressive_assault",868,392.531056532612
"4328",1981,"California","Long Beach, Calif.",4579,1249.71002033269,"aggressive_assault",1270,346.610990570544
"4329",1981,"California","Los Angeles",52818,1742.54146198232,"aggressive_assault",21121,696.812037913754
"4330",1981,"California","Los Angeles County, Calif.",12059,1151.48100758169,"aggressive_assault",6956,664.209460878865
"4331",1981,"California","Oakland, Calif.",7036,2023.37405387995,"aggressive_assault",2652,762.647525709159
"4332",1981,"California","Sacramento, Calif.",3535,1254.19543451574,"aggressive_assault",1421,504.16172912217
"4333",1981,"California","San Diego",6594,734.209322031067,"aggressive_assault",2618,291.501365647154
"4334",1981,"California","San Francisco",12011,1735.46291533496,"aggressive_assault",3827,552.961167012478
"4335",1981,"California","San Jose",4122,639.24518821444,"aggressive_assault",1519,235.568520353647
"4336",1982,"California","Fresno, Calif.",2182,964.206805125939,"aggressive_assault",782,345.558992487848
"4337",1982,"California","Long Beach, Calif.",4498,1199.54983545526,"aggressive_assault",1275,340.023574967864
"4338",1982,"California","Los Angeles",53957,1739.43795235235,"aggressive_assault",20373,656.774272166253
"4339",1982,"California","Los Angeles County, Calif.",11870,1107.53233957109,"aggressive_assault",6971,650.430323433033
"4340",1982,"California","Oakland, Calif.",6609,1857.14928007014,"aggressive_assault",2880,809.288837434105
"4341",1982,"California","Sacramento, Calif.",2988,1035.89580025377,"aggressive_assault",1211,419.835948496426
"4342",1982,"California","San Diego",5835,634.851209807717,"aggressive_assault",2193,238.59960635961
"4343",1982,"California","San Francisco",11615,1639.89281045013,"aggressive_assault",3757,530.441436836948
"4344",1982,"California","San Jose",3616,547.95932129419,"aggressive_assault",1448,219.426188394355
"4345",1983,"California","Fresno, Calif.",1913,830.230277148487,"aggressive_assault",725,314.645557204732
"4346",1983,"California","Long Beach, Calif.",4679,1225.51715828789,"aggressive_assault",1272,333.160467053259
"4347",1983,"California","Los Angeles",53435,1691.68338246766,"aggressive_assault",20878,660.970630844199
"4348",1983,"California","Los Angeles County, Calif.",11493,1059.39155731389,"aggressive_assault",6819,628.555732125936
"4349",1983,"California","Oakland, Calif.",6777,1870.32212483165,"aggressive_assault",2912,803.656194113881
"4350",1983,"California","Sacramento, Calif.",3080,1048.70699194743,"aggressive_assault",1258,428.335518139567
"4351",1983,"California","San Diego",5451,582.47136262609,"aggressive_assault",2429,259.55291502821
"4352",1983,"California","San Francisco",10117,1402.86313313957,"aggressive_assault",3550,492.257005302509
"4353",1983,"California","San Jose",3460,514.947619706718,"aggressive_assault",1504,223.838502901417
"4354",1984,"California","Fresno, Calif.",1994,783.03861393526,"aggressive_assault",760,298.450023365495
"4355",1984,"California","Long Beach, Calif.",4243,1098.02521084517,"aggressive_assault",1369,354.276812078019
"4356",1984,"California","Los Angeles",51442,1636.06271245089,"aggressive_assault",21013,668.298001180565
"4357",1984,"California","Los Angeles County, Calif.",10898,1010.15063275769,"aggressive_assault",6402,593.410199203039
"4358",1984,"California","Oakland, Calif.",6388,1781.54091575888,"aggressive_assault",2677,746.585008059883
"4359",1984,"California","Sacramento, Calif.",3252,1083.10463350297,"aggressive_assault",1314,437.638219072234
"4360",1984,"California","San Diego",5931,622.394229185053,"aggressive_assault",2819,295.823525893216
"4361",1984,"California","San Francisco",9372,1302.46442612767,"aggressive_assault",3582,497.804905504622
"4362",1984,"California","San Jose",3295,480.466380476879,"aggressive_assault",1651,240.743549064439
"4363",1985,"California","Fresno, Calif.",2311,839.981826442526,"aggressive_assault",854,310.404361653794
"4364",1985,"California","Long Beach, Calif.",4134,1060.73979801297,"aggressive_assault",1431,367.179160850645
"4365",1985,"California","Los Angeles",52832,1658.0159983229,"aggressive_assault",21799,684.113619538177
"4366",1985,"California","Los Angeles County, Calif.",10624,988.682820240079,"aggressive_assault",6118,569.34878522485
"4367",1985,"California","Oakland, Calif.",6703,1851.17165384775,"aggressive_assault",2761,762.507076872092
"4368",1985,"California","Sacramento, Calif.",3681,1176.24878572524,"aggressive_assault",1350,431.387085229306
"4369",1985,"California","San Diego",6250,632.409307446038,"aggressive_assault",2754,278.664837233022
"4370",1985,"California","San Francisco",9502,1295.51056914116,"aggressive_assault",3794,517.277110010689
"4371",1985,"California","San Jose",3470,491.458257206874,"aggressive_assault",1763,249.694786010294
"4372",1986,"California","Fresno, Calif.",3426,1216.81808818202,"aggressive_assault",1816,644.991724500451
"4373",1986,"California","Long Beach, Calif.",4839,1212.83362950301,"aggressive_assault",1783,446.886208184309
"4374",1986,"California","Los Angeles",66378,2035.60046809795,"aggressive_assault",33284,1020.71357950182
"4375",1986,"California","Los Angeles County, Calif.",11499,1083.77253500418,"aggressive_assault",7459,703.005421218907
"4376",1986,"California","Oakland, Calif.",6985,1885.00523537603,"aggressive_assault",2531,683.027666533533
"4377",1986,"California","Sacramento, Calif.",4238,1323.31634692246,"aggressive_assault",1696,529.576338928857
"4378",1986,"California","San Diego",8522,842.614418376548,"aggressive_assault",4044,399.851291705558
"4379",1986,"California","San Francisco",9506,1266.54799718604,"aggressive_assault",3815,508.297981197638
"4380",1986,"California","San Jose",4020,556.355181576616,"aggressive_assault",2425,335.612267493357
"4381",1987,"California","Fresno, Calif.",3373,1155.7108838293,"aggressive_assault",2048,701.718319028285
"4382",1987,"California","Long Beach, Calif.",4660,1146.94423045211,"aggressive_assault",1910,470.099459262559
"4383",1987,"California","Los Angeles",63833,1910.18054741771,"aggressive_assault",34661,1037.21849128265
"4384",1987,"California","Los Angeles County, Calif.",12325,1124.37452390835,"aggressive_assault",8480,773.606163305707
"4385",1987,"California","Oakland, Calif.",6485,1771.94022673184,"aggressive_assault",2657,725.990005000232
"4386",1987,"California","Sacramento, Calif.",3836,1156.36907345777,"aggressive_assault",1676,505.233203106159
"4387",1987,"California","San Diego",9112,875.437502582022,"aggressive_assault",5154,495.171739278725
"4388",1987,"California","San Francisco",9298,1210.78271151259,"aggressive_assault",4089,532.468327315013
"4389",1987,"California","San Jose",4378,599.661132562366,"aggressive_assault",3017,413.242950420434
"4390",1988,"California","Fresno, Calif.",3997,1356.317548652,"aggressive_assault",2334,792.005293608646
"4391",1988,"California","Long Beach, Calif.",5153,1245.68795673815,"aggressive_assault",2231,539.322691923697
"4392",1988,"California","Los Angeles",66736,1961.47242105585,"aggressive_assault",37812,1111.35212156803
"4393",1988,"California","Los Angeles County, Calif.",12331,1104.91940477183,"aggressive_assault",8591,769.796659345937
"4394",1988,"California","Oakland, Calif.",6049,1644.72432038545,"aggressive_assault",2298,624.826663621384
"4395",1988,"California","Sacramento, Calif.",3582,1052.03490335788,"aggressive_assault",1714,503.4025193622
"4396",1988,"California","San Diego",9171,854.335395811325,"aggressive_assault",5434,506.210723022434
"4397",1988,"California","San Francisco",9667,1282.21963134362,"aggressive_assault",4255,564.378248822499
"4398",1988,"California","San Jose",4689,640.554518853259,"aggressive_assault",3266,446.161454163946
"4399",1989,"California","Fresno, Calif.",4289,1360.6456484084,"aggressive_assault",2488,789.295027568223
"4400",1989,"California","Long Beach, Calif.",7169,1682.76509594507,"aggressive_assault",3074,721.553899419048
"4401",1989,"California","Los Angeles",77297,2246.0597265861,"aggressive_assault",43361,1259.96346306454
"4402",1989,"California","Los Angeles County, Calif.",15563,1487.52431337128,"aggressive_assault",10948,1046.41882559846
"4403",1989,"California","Oakland, Calif.",5555,1516.49581632792,"aggressive_assault",1760,480.473922004887
"4404",1989,"California","Sacramento, Calif.",3658,1053.65640086182,"aggressive_assault",1773,510.697867339532
"4405",1989,"California","San Diego",10124,921.503787868445,"aggressive_assault",6008,546.858431204427
"4406",1989,"California","San Francisco",10064,1340.14413473882,"aggressive_assault",4606,613.344980584955
"4407",1989,"California","San Jose",4535,598.313376360883,"aggressive_assault",3103,409.386197761371
"4408",1990,"California","Fresno, Calif.",4399,1241.94668578946,"aggressive_assault",2483,701.01241664361
"4409",1990,"California","Long Beach, Calif.",8403,1956.76624758693,"aggressive_assault",3806,886.284938511945
"4410",1990,"California","Los Angeles",83809,2404.57474297053,"aggressive_assault",44714,1282.8950954812
"4411",1990,"California","Los Angeles County, Calif.",17404,1793.08071129793,"aggressive_assault",12125,1249.20154128289
"4412",1990,"California","Oakland, Calif.",5845,1570.21507513929,"aggressive_assault",1952,524.390047334798
"4413",1990,"California","Sacramento, Calif.",3978,1076.98347163375,"aggressive_assault",1934,523.601315771662
"4414",1990,"California","San Diego",12047,1084.77878958965,"aggressive_assault",7142,643.105346995045
"4415",1990,"California","San Francisco",12388,1711.1466257067,"aggressive_assault",4815,665.092912720195
"4416",1990,"California","San Jose",4698,600.576799173664,"aggressive_assault",3213,410.739305181988
"4417",1991,"California","Fresno, Calif.",4608,1274.40677028597,"aggressive_assault",2092,578.571823662813
"4418",1991,"California","Long Beach, Calif.",9209,2100.69848395677,"aggressive_assault",4760,1085.82091254579
"4419",1991,"California","Los Angeles",89875,2525.7734276551,"aggressive_assault",47104,1323.7722563145
"4420",1991,"California","Los Angeles County, Calif.",17018,1717.53606543148,"aggressive_assault",11847,1195.65458732911
"4421",1991,"California","Oakland, Calif.",9484,2495.82231345149,"aggressive_assault",4942,1300.543428203
"4422",1991,"California","Sacramento, Calif.",4896,1298.47397482615,"aggressive_assault",2329,617.676856080497
"4423",1991,"California","San Diego",13830,1219.91988928102,"aggressive_assault",7860,693.316726662968
"4424",1991,"California","San Francisco",12160,1645.38001377465,"aggressive_assault",4645,628.518927959147
"4425",1991,"California","San Jose",5258,658.450025170874,"aggressive_assault",3432,429.783280027851
"4426",1992,"California","Fresno, Calif.",5363,1459.81229040547,"aggressive_assault",1985,540.318365924829
"4427",1992,"California","Long Beach, Calif.",6925,1554.7647646524,"aggressive_assault",3020,678.034597725665
"4428",1992,"California","Los Angeles",88919,2459.48184894706,"aggressive_assault",46445,1284.65945944451
"4429",1992,"California","Los Angeles County, Calif.",18730,2029.7846239209,"aggressive_assault",12672,1373.27446632812
"4430",1992,"California","Oakland, Calif.",10140,2626.35785809379,"aggressive_assault",4947,1281.32074201085
"4431",1992,"California","Sacramento, Calif.",4674,1220.04061581511,"aggressive_assault",2070,540.326075040068
"4432",1992,"California","San Diego",14792,1284.1916459826,"aggressive_assault",8840,767.459042082627
"4433",1992,"California","San Francisco",13676,1821.3175120025,"aggressive_assault",4886,650.698842033068
"4434",1992,"California","San Jose",5427,668.891786694144,"aggressive_assault",3705,456.650832817727
"4435",1993,"California","Fresno, Calif.",5511,1450.35094229388,"aggressive_assault",2329,612.931835347929
"4436",1993,"California","Long Beach, Calif.",7116,1605.38195501953,"aggressive_assault",3073,693.274135437746
"4437",1993,"California","Los Angeles",83701,2374.28293682526,"aggressive_assault",42437,1203.77827015273
"4438",1993,"California","Los Angeles County, Calif.",16054,1695.00294044051,"aggressive_assault",10901,1150.94226072891
"4439",1993,"California","Oakland, Calif.",9809,2601.60143434199,"aggressive_assault",4743,1257.96672475115
"4440",1993,"California","Sacramento, Calif.",4850,1254.09844543508,"aggressive_assault",2288,591.624173846488
"4441",1993,"California","San Diego",13463,1160.00044804296,"aggressive_assault",8283,713.680733205067
"4442",1993,"California","San Francisco",13365,1814.96706170888,"aggressive_assault",4421,600.371820412642
"4443",1993,"California","San Jose",5317,656.802482434209,"aggressive_assault",3699,456.93292881778
"4444",1994,"California","Fresno, Calif.",6199,1619.9971253479,"aggressive_assault",3113,813.52654479884
"4445",1994,"California","Long Beach, Calif.",6324,1416.72061884077,"aggressive_assault",2652,594.108646610646
"4446",1994,"California","Los Angeles",73102,2058.99028864789,"aggressive_assault",39886,1123.42872497346
"4447",1994,"California","Los Angeles County, Calif.",15078,1580.8113531569,"aggressive_assault",10511,1101.99682537686
"4448",1994,"California","Oakland, Calif.",8330,2193.86612939333,"aggressive_assault",3990,1050.84344012958
"4449",1994,"California","Sacramento, Calif.",4698,1206.2918209409,"aggressive_assault",2170,557.1846001366
"4450",1994,"California","San Diego",12599,1077.95702374688,"aggressive_assault",8238,704.834507629718
"4451",1994,"California","San Francisco",10837,1461.3629498576,"aggressive_assault",3830,516.473202727194
"4452",1994,"California","San Jose",5915,725.55766128785,"aggressive_assault",4398,539.476347310898
"4453",1995,"California","Fresno, Calif.",5659,1456.64680369117,"aggressive_assault",3210,826.265460301934
