"","ORI","year","department_name","total_pop","homs_sum","rape_sum","rob_sum","agg_ass_sum","violent_crime","months_reported","violent_per_100k","homs_per_100k","rape_per_100k","rob_per_100k","agg_ass_per_100k","State","US_State"
"1043","CA01941",2002,"Long Beach, Calif.",478478,67,144,1505,1910,3626,12,757.819586271469,14.0027336680056,30.0954275849673,314.539017467888,399.182407550608,"CA","California"
"1044","CA01942",2002,"Los Angeles",3830561,654,1415,17197,32429,51695,12,1349.54122907846,17.0732172128312,36.9397589543673,448.942074019967,846.58617889129,"CA","California"
"1045","CA01900",2002,"Los Angeles County, Calif.",1023813,135,270,1918,6181,8504,12,830.620435567823,13.1860017405522,26.3720034811045,187.338898802809,603.723531543358,"CA","California"
"1046","CA00109",2002,"Oakland, Calif.",414161,108,249,2452,2852,5661,12,1366.85974777925,26.0768155379188,60.1215469346462,592.040293509046,688.621091797634,"CA","California"
"1047","CA03404",2002,"Sacramento, Calif.",421971,47,185,1734,1581,3547,12,840.579091928118,11.1382061800455,43.841875389541,410.928713110617,374.670297247915,"CA","California"
"1048","CA03711",2002,"San Diego",1268346,47,330,1627,5189,7193,12,567.116543908366,3.70561345248063,26.0181370067789,128.277299727361,409.115493721745,"CA","California"
"1049","CA03801",2002,"San Francisco",805269,68,210,3208,2573,6059,12,752.419377872487,8.44438318127234,26.0782421774587,398.376194787084,319.520557726673,"CA","California"
"1050","CA04313",2002,"San Jose",927821,26,379,827,2902,4134,12,445.560081093228,2.8022646609637,40.8483964040478,89.133572100653,312.775847927564,"CA","California"
"1051","CA01005",2003,"Fresno, Calif.",449898,37,164,1215,2089,3505,12,779.06547706369,8.22408634846121,36.4527070580443,270.061213875145,464.327469782039,"CA","California"
"1052","CA01941",2003,"Long Beach, Calif.",477368,49,136,1411,1983,3579,12,749.736052688911,10.2646176534665,28.4895510381928,295.57909202125,415.402791976002,"CA","California"
"1053","CA01942",2003,"Los Angeles",3838838,515,1226,16577,30506,48824,12,1271.84319838451,13.4155179249554,31.9367475262045,431.823379887351,794.667553046,"CA","California"
"1054","CA01900",2003,"Los Angeles County, Calif.",1036652,144,225,1756,5846,7971,12,768.917630988992,13.8908717679607,21.7044871374386,169.391464059299,563.930808024294,"CA","California"
"1055","CA00109",2003,"Oakland, Calif.",407003,109,268,2474,2762,5613,12,1379.10531372005,26.7811293774247,65.8471804876131,607.857927337145,678.619076517864,"CA","California"
"1056","CA03404",2003,"Sacramento, Calif.",439811,43,187,1630,1560,3420,12,777.606744715344,9.7769269072397,42.5182635268331,370.613740902342,354.697813378929,"CA","California"
"1057","CA03711",2003,"San Diego",1272746,65,406,1626,5269,7366,12,578.748626984489,5.10706771028941,31.8995306211923,127.755263029701,413.986765623306,"CA","California"
"1058","CA03801",2003,"San Francisco",772065,69,215,3065,2376,5725,12,741.51787738079,8.93707136057197,27.8473962684489,396.987300292074,307.746109459696,"CA","California"
"1059","CA04313",2003,"San Jose",909890,29,279,815,2255,3378,12,371.253668025805,3.1871984525602,30.6630471815274,89.5712668564332,247.832155535284,"CA","California"
"1060","CA01005",2004,"Fresno, Calif.",456663,53,181,1232,2030,3496,12,765.55359203614,11.6059326023786,39.6353547364249,269.783188040196,444.529116657141,"CA","California"
"1061","CA01941",2004,"Long Beach, Calif.",480945,48,137,1533,2037,3755,12,780.754556134277,9.98035118360727,28.4855856698791,318.747465926457,423.541153354334,"CA","California"
"1062","CA01942",2004,"Los Angeles",3864018,518,1131,14181,26956,42786,12,1107.29297844886,13.4057346523748,29.2700499842392,367.00139595623,697.615797856014,"CA","California"
"1063","CA01900",2004,"Los Angeles County, Calif.",1049786,170,224,1776,5031,7201,12,685.949326815179,16.1937766363811,21.3376821561728,169.17733709537,479.240530927256,"CA","California"
"1064","CA00109",2004,"Oakland, Calif.",403445,83,262,2190,2616,5151,12,1276.75395654922,20.5728166168871,64.9406982364387,542.824920373285,648.415521322609,"CA","California"
"1065","CA03404",2004,"Sacramento, Calif.",450472,50,195,1914,2571,4730,12,1050.00976753272,11.099469001403,43.2879291054716,424.887673373706,570.734696052141,"CA","California"
"1066","CA03711",2004,"San Diego",1281366,62,373,1650,4689,6774,12,528.654576444201,4.83858632116039,29.1095596418197,128.768829514752,365.937600966469,"CA","California"
"1067","CA03801",2004,"San Francisco",760353,88,152,3041,2476,5757,12,757.148324528213,11.5735717489114,19.9907148390287,399.945814641357,325.638223298915,"CA","California"
"1068","CA04313",2004,"San Jose",908712,24,256,785,2314,3379,12,371.844984989744,2.64110081081795,28.1717419820581,86.3860056871704,254.646136509697,"CA","California"
"1069","CA01005",2005,"Fresno, Calif.",460758,49,149,1275,2424,3897,12,845.780214342453,10.6346498595792,32.338016919945,276.717930019663,526.089617543266,"CA","California"
"1070","CA01941",2005,"Long Beach, Calif.",479729,42,104,1403,1850,3399,12,708.525021418342,8.75494289484271,21.678906215801,292.456782892008,385.634389415691,"CA","California"
"1071","CA01942",2005,"Los Angeles",3871077,489,1105,13797,16376,31767,12,820.624337878063,12.6321434577509,28.5450276499279,356.412440258874,423.034726511511,"CA","California"
"1072","CA01900",2005,"Los Angeles County, Calif.",1058840,168,233,1910,5148,7459,12,704.45015299762,15.8664198556911,22.0052132522383,180.386082883155,486.192437006535,"CA","California"
"1073","CA00109",2005,"Oakland, Calif.",400619,93,306,2672,2621,5692,12,1420.80130997282,23.2140762170541,76.3817991657909,666.967867225469,654.237567364503,"CA","California"
"1074","CA03404",2005,"Sacramento, Calif.",457347,52,170,2018,3025,5265,12,1151.20466516671,11.3699226189305,37.1709008695804,441.240458557725,661.423383120475,"CA","California"
"1075","CA03711",2005,"San Diego",1272148,51,376,1862,4314,6603,12,519.043381744891,4.00896751006958,29.5563094860032,146.36661772058,339.111487028239,"CA","California"
"1076","CA03801",2005,"San Francisco",749172,96,172,3078,2639,5985,12,798.881965690122,12.8141468180872,22.9586797157395,410.85358235492,352.255556801375,"CA","California"
"1077","CA04313",2005,"San Jose",910528,26,263,884,2319,3492,12,383.513741477472,2.85548604765587,28.8843396359036,97.0865256202994,254.687390173614,"CA","California"
"1078","CA01005",2006,"Fresno, Calif.",465269,52,133,1282,2057,3524,12,757.411303998332,11.1763302519618,28.5856139136714,275.539526596442,442.109833236257,"CA","California"
"1079","CA01941",2006,"Long Beach, Calif.",478283,41,134,1440,1805,3420,12,715.057821415355,8.57233060761097,28.0168854004847,301.076977438044,377.391627969215,"CA","California"
"1080","CA01942",2006,"Los Angeles",3879455,480,1059,14353,14634,30526,12,786.863103193619,12.3728719626855,27.2976487676748,369.974648500885,377.217933962374,"CA","California"
"1081","CA01900",2006,"Los Angeles County, Calif.",1067567,135,222,2008,4925,7290,12,682.861122533761,12.6455763432178,20.7949477644026,188.09123923838,461.329359187761,"CA","California"
"1082","CA00109",2006,"Oakland, Calif.",398834,145,306,3534,3614,7599,12,1905.30396104645,36.3559776749224,76.7236494381121,886.08293174604,906.141402187376,"CA","California"
"1083","CA03404",2006,"Sacramento, Calif.",460552,57,196,2188,3115,5556,12,1206.37843283712,12.3764526047004,42.5576265003735,475.082075422536,676.362278309507,"CA","California"
"1084","CA03711",2006,"San Diego",1266847,68,348,2164,3811,6391,12,504.480809442656,5.36765686779856,27.4697733822632,170.817786204648,300.825592987946,"CA","California"
"1085","CA03801",2006,"San Francisco",746085,86,154,3858,2435,6533,12,875.637494387369,11.5268367545253,20.6410797697313,517.099258127425,326.370319735687,"CA","California"
"1086","CA04313",2006,"San Jose",920548,29,217,1030,2285,3561,12,386.834798402691,3.15029743152991,23.5729152635169,111.889874292269,248.221711415374,"CA","California"
"1087","CA01005",2007,"Fresno, Calif.",472170,52,99,1104,1788,3043,12,644.471270940551,11.0129826121948,20.9670245886016,233.814092381981,378.677171357774,"CA","California"
"1088","CA01941",2007,"Long Beach, Calif.",473959,42,138,1506,1740,3426,12,722.847334896056,8.86152599697442,29.1164425614874,317.749003605797,367.120362731798,"CA","California"
"1089","CA01942",2007,"Los Angeles",3870487,395,1004,13481,12926,27806,12,718.410887312113,10.2054340965362,25.9398881846135,348.302422925074,333.96314210589,"CA","California"
"1090","CA01900",2007,"Los Angeles County, Calif.",992436,127,218,2185,5254,7784,12,784.332692485964,12.7967949570552,21.9661519735278,220.165330560359,529.404414995022,"CA","California"
"1091","CA00109",2007,"Oakland, Calif.",396541,120,299,3470,3716,7605,12,1917.83447361055,30.2616879465175,75.4020391334061,875.067143120131,937.103603410492,"CA","California"
"1092","CA03404",2007,"Sacramento, Calif.",460546,44,194,2009,2881,5128,12,1113.46097892502,9.5538773542708,42.1239137892849,436.221354652955,625.561833128504,"CA","California"
"1093","CA03711",2007,"San Diego",1261196,59,296,2095,3882,6332,12,502.063121037491,4.6780992010758,23.4697858223464,166.112166546675,307.803069467394,"CA","California"
"1094","CA03801",2007,"San Francisco",733799,100,125,3771,2418,6414,12,874.081321996896,13.6277100404879,17.0346375506099,513.9009456268,329.518028778998,"CA","California"
"1095","CA04313",2007,"San Jose",934553,33,217,1068,2441,3759,12,402.22437892768,3.53109989481602,23.2196568840933,114.2792329595,261.19438918927,"CA","California"
"1096","CA01005",2008,"Fresno, Calif.",475723,40,80,984,1678,2782,12,584.79409236047,8.40825438332811,16.8165087666562,206.843057829872,352.726271380614,"CA","California"
"1097","CA01941",2008,"Long Beach, Calif.",467055,40,120,1487,1511,3158,12,676.151630964233,8.56430184881866,25.692905546456,318.377921229834,323.516502339125,"CA","California"
"1098","CA01942",2008,"Los Angeles",3850920,384,949,13422,11798,26553,12,689.523542426225,9.97164313982113,24.64346182211,348.540089121561,306.368348342734,"CA","California"
"1099","CA01900",2008,"Los Angeles County, Calif.",1006321,135,232,1967,5028,7362,12,731.575709937485,13.4152025049661,23.0542739344603,195.464469090877,499.641764407182,"CA","California"
"1100","CA00109",2008,"Oakland, Calif.",401587,115,338,3323,4129,7905,12,1968.44021345312,28.6363851419493,84.1660711128597,827.467024579979,1028.17073261834,"CA","California"
"1101","CA03404",2008,"Sacramento, Calif.",467065,49,168,1761,2682,4660,12,997.719803453481,10.4910451436096,35.9692976352328,377.035316283601,574.224144391038,"CA","California"
"1102","CA03711",2008,"San Diego",1271655,55,376,2019,3597,6047,12,475.522055903527,4.32507244496345,29.5677679873865,158.769477570567,282.85973790061,"CA","California"
"1103","CA03801",2008,"San Francisco",798144,98,166,4108,2372,6744,12,844.960307914361,12.2784860877235,20.7982519445113,514.694090289472,297.189479592655,"CA","California"
"1104","CA04313",2008,"San Jose",945197,31,220,1124,2268,3643,12,385.422298208733,3.27973956751873,23.2755711243265,118.917008835195,239.949978681693,"CA","California"
"1105","CA01005",2009,"Fresno, Calif.",481370,42,86,1085,1720,2933,12,609.302615451732,8.72509711864055,17.8656750524545,225.398342231547,357.313501049089,"CA","California"
"1106","CA01941",2009,"Long Beach, Calif.",463969,40,131,1381,1609,3161,12,681.29551758846,8.621265644903,28.2346449870573,297.649196390276,346.790410566223,"CA","California"
"1107","CA01942",2009,"Los Angeles",3848776,312,903,12217,10638,24070,12,625.393631637695,8.10647333074203,23.4620045437822,317.425591928447,276.399561834724,"CA","California"
"1108","CA01900",2009,"Los Angeles County, Calif.",1015431,102,209,1895,4334,6540,12,644.061487191153,10.0449956717886,20.5823930921943,186.620262725877,426.813835701293,"CA","California"
"1109","CA00109",2009,"Oakland, Calif.",404553,104,326,2898,3465,6793,12,1679.13722058667,25.7073856824693,80.5827666585095,716.346189498039,856.500878747655,"CA","California"
"1110","CA03404",2009,"Sacramento, Calif.",470308,30,179,1606,2350,4165,12,885.589868766851,6.37879857455115,38.0601648281552,341.478350357638,499.672555006506,"CA","California"
"1111","CA03711",2009,"San Diego",1314773,41,318,1905,3667,5931,12,451.104487238482,3.11840903334644,24.1866846976626,144.891931915243,278.907461592229,"CA","California"
"1112","CA03801",2009,"San Francisco",809755,45,179,3423,2310,5957,12,735.654611580046,5.55723644806145,22.1054516489555,422.720452482541,285.271471000488,"CA","California"
"1113","CA04313",2009,"San Jose",954009,28,258,1025,2128,3439,12,360.478779550298,2.93498279366337,27.0437700273268,107.441334410891,223.058692318416,"CA","California"
"1114","CA01005",2010,"Fresno, Calif.",494665,45,70,1021,1898,3034,12,613.344384583506,9.09706569092214,14.1509910747678,206.402312676256,383.69401514156,"CA","California"
"1115","CA01941",2010,"Long Beach, Calif.",462257,32,134,1202,1352,2720,12,588.417265720151,6.9225560672959,28.9882035318016,260.028512277802,292.477993843252,"CA","California"
"1116","CA01942",2010,"Los Angeles",3792621,293,923,10924,9344,21484,12,566.468413268819,7.72552807148407,24.3367317746751,288.032998815331,246.373154607328,"CA","California"
"1117","CA01900",2010,"Los Angeles County, Calif.",1057426,86,208,1770,4433,6497,12,614.416517089612,8.13295682156482,19.6704071963428,167.387599699648,419.225553372056,"CA","California"
"1118","CA00109",2010,"Oakland, Calif.",390724,90,318,2917,2942,6267,12,1603.94549605348,23.0341622219265,81.3873731841402,746.562791126217,752.961169521197,"CA","California"
"1119","CA03404",2010,"Sacramento, Calif.",466488,33,165,1491,2423,4112,12,881.48033818662,7.07413695529146,35.3706847764573,319.622369707259,519.413146747612,"CA","California"
"1120","CA03711",2010,"San Diego",1307402,29,300,1636,3651,5616,12,429.554184558384,2.21813948578937,22.9462705426487,125.133662025911,279.256112504035,"CA","California"
"1121","CA03801",2010,"San Francisco",805235,48,133,3180,2386,5747,12,713.70469490273,5.96099275366818,16.5169174216223,394.915769930517,296.311014796923,"CA","California"
"1122","CA04313",2010,"San Jose",945942,20,253,976,1966,3215,12,339.87284632673,2.11429453391434,26.7458258540164,103.17757325502,207.83515268378,"CA","California"
"1123","CA01005",2011,"Fresno, Calif.",500480,35,51,1020,1809,2915,12,582.440856777494,6.99328644501279,10.1902173913043,203.804347826087,361.45300511509,"CA","California"
"1124","CA01941",2011,"Long Beach, Calif.",467691,25,112,1320,1400,2857,12,610.873418560545,5.34540968288892,23.9474353793423,282.237631256535,299.342942241779,"CA","California"
"1125","CA01942",2011,"Los Angeles",3837207,297,828,10077,8843,20045,12,522.385161915946,7.74000464400279,21.5781947650987,262.612884840458,230.454077666386,"CA","California"
"1126","CA01900",2011,"Los Angeles County, Calif.",1069854,88,165,1484,3858,5595,12,522.968554587822,8.22542141264135,15.4226651487025,138.710515640452,360.609952386027,"CA","California"
"1127","CA00109",2011,"Oakland, Calif.",395317,104,202,3365,2981,6652,12,1682.70021274066,26.30800092078,51.0982325576689,851.215606715623,754.078372546589,"CA","California"
"1128","CA03404",2011,"Sacramento, Calif.",471972,36,134,1162,2022,3354,12,710.635376674887,7.62757112710076,28.3915147508751,246.201045824752,428.415244972159,"CA","California"
"1129","CA03711",2011,"San Diego",1316919,38,293,1456,3317,5104,12,387.57129329898,2.88552295167736,22.2489006537228,110.561089937954,251.875779755627,"CA","California"
"1130","CA03801",2011,"San Francisco",814701,50,131,3088,2105,5374,12,659.628501744812,6.13722089453677,16.0795187436863,379.034762446591,258.376999659998,"CA","California"
"1131","CA04313",2011,"San Jose",957062,39,226,1101,1840,3206,12,334.983522488616,4.0749711094997,23.6139351473572,115.039569014338,192.255047217422,"CA","California"
"1132","CA01005",2012,"Fresno, Calif.",506011,51,54,1015,1628,2748,12,543.071198056959,10.0788322783497,10.6717047653114,200.588524755391,321.732136257907,"CA","California"
"1133","CA01941",2012,"Long Beach, Calif.",469893,32,115,1239,1319,2705,12,575.662970080422,6.8100610138904,24.4736567686686,263.677049881569,280.702202416295,"CA","California"
"1134","CA01942",2012,"Los Angeles",3855122,299,936,8983,8329,18547,12,481.100209020622,7.75591537699715,24.2793872671215,233.014675021958,216.050231354546,"CA","California"
"1135","CA01900",2012,"Los Angeles County, Calif.",1074864,75,161,1490,3732,5458,12,507.785170961163,6.97762693698924,14.9786391580702,138.62218848152,347.206716384584,"CA","California"
